City,Date,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
Cottonwood Heights,20201001,1,1,1,0.00%,2,0:00:27,0
Millcreek,20201001,1,1,1,0.00%,6,0:05:03,0
Salt Lake City,20201002,7,3,9,11.11%,7.11,0:02:54,1
Midway,20201002,3,2,3,33.33%,3,0:00:13,0
Heber City,20201002,2,1,4,50.00%,3.5,0:08:43,0
Provo,20201002,2,2,2,0.00%,6.5,0:01:03,0
Murray,20201002,2,2,2,0.00%,5,0:08:47,1
(not set),20201002,1,1,1,100.00%,1,0:00:00,0
Los Angeles,20201002,1,0,1,0.00%,3,0:00:29,0
Minneapolis,20201002,1,1,1,0.00%,2,0:00:09,0
Clarksville,20201002,1,1,1,0.00%,6,0:05:21,0
Dallas,20201002,1,1,3,0.00%,7.33,0:02:34,1
Houston,20201002,1,1,1,0.00%,3,0:00:39,0
Alpine,20201002,1,1,1,0.00%,4,0:00:45,0
Draper,20201002,1,1,1,0.00%,3,0:01:19,0
Lehi,20201002,1,1,1,0.00%,4,0:00:15,0
Orem,20201002,1,0,1,0.00%,3,0:00:24,0
Park City,20201002,1,1,1,0.00%,3,0:00:10,0
Sandy,20201002,1,0,1,0.00%,16,0:03:49,1
Springville,20201002,1,1,1,0.00%,12,0:20:38,0
St. George,20201002,1,1,1,100.00%,1,0:00:00,0
Catalina Foothills,20201002,1,1,1,0.00%,2,0:00:15,0
Cottonwood Heights,20201002,1,0,1,100.00%,1,0:00:00,0
Fairview,20201002,1,1,1,0.00%,19,0:06:28,0
Millcreek,20201002,1,1,1,0.00%,2,0:00:05,0
(not set),20201002,1,0,1,100.00%,1,0:00:00,0
West Jordan,20201003,4,4,5,20.00%,3,0:01:54,0
Los Angeles,20201003,3,3,4,0.00%,2.75,0:00:27,0
Midway,20201003,3,2,4,50.00%,4.25,0:03:46,0
Coffeyville,20201003,2,2,2,100.00%,1,0:00:00,0
Salt Lake City,20201003,2,1,2,0.00%,3,0:00:35,0
Avondale,20201003,1,1,1,0.00%,3,0:02:12,0
Mountain View,20201003,1,1,1,100.00%,1,0:00:00,0
Redlands,20201003,1,1,1,100.00%,1,0:00:00,0
Sacramento,20201003,1,1,1,0.00%,2,0:00:13,0
San Francisco,20201003,1,1,1,0.00%,3,0:02:10,0
Orlando,20201003,1,1,1,100.00%,1,0:00:00,0
Nampa,20201003,1,1,1,0.00%,2,0:00:03,0
Elkhart,20201003,1,1,1,100.00%,1,0:00:00,0
Lowell,20201003,1,1,2,50.00%,2.5,0:00:07,0
Draper,20201003,1,1,1,0.00%,5,0:01:54,0
Heber City,20201003,1,0,1,0.00%,8,0:01:20,0
Lehi,20201003,1,1,2,50.00%,1.5,0:00:10,0
Park City,20201003,1,1,1,0.00%,2,0:00:06,0
Provo,20201003,1,1,1,0.00%,4,0:07:05,0
South Jordan,20201003,1,1,1,0.00%,2,0:00:21,0
Eagle Mountain,20201003,1,1,1,0.00%,3,0:00:28,0
Snyderville,20201003,1,1,1,100.00%,1,0:00:00,0
West Valley City,20201003,1,1,1,100.00%,1,0:00:00,0
Salt Lake City,20201004,7,6,10,30.00%,3.1,0:02:59,0
Chicago,20201004,6,6,6,100.00%,1,0:00:00,0
Ashburn,20201004,4,4,4,100.00%,1,0:00:00,0
(not set),20201004,3,3,5,40.00%,3,0:01:27,1
Los Angeles,20201004,3,3,3,33.33%,2.33,0:02:39,0
Midway,20201004,3,2,4,25.00%,2.5,0:05:26,0
Sandy,20201004,3,3,3,0.00%,2.33,0:01:03,0
South Jordan,20201004,3,3,4,25.00%,2.5,0:00:21,0
Heber City,20201004,2,1,3,0.00%,6.33,0:00:37,0
Frankfurt,20201004,1,1,1,0.00%,2,0:00:14,0
Phoenix,20201004,1,1,1,0.00%,2,0:00:19,0
Escondido,20201004,1,1,1,0.00%,2,0:00:08,0
San Francisco,20201004,1,1,1,100.00%,1,0:00:00,0
Fort Collins,20201004,1,1,1,0.00%,2,0:02:03,0
Boise,20201004,1,1,1,100.00%,1,0:00:00,0
Jerome,20201004,1,1,1,0.00%,3,0:00:15,0
St. Louis,20201004,1,1,1,0.00%,3,0:00:31,0
Tupelo,20201004,1,1,1,0.00%,3,0:00:42,0
New York,20201004,1,1,2,50.00%,2.5,0:00:27,0
Cincinnati,20201004,1,1,1,0.00%,3,0:00:26,0
Lehi,20201004,1,1,1,0.00%,4,0:09:27,0
Lindon,20201004,1,0,1,0.00%,13,0:22:01,0
Ogden,20201004,1,1,1,0.00%,3,0:01:37,0
Orem,20201004,1,1,1,100.00%,1,0:00:00,0
Park City,20201004,1,1,1,100.00%,1,0:00:00,0
Spanish Fork,20201004,1,1,1,0.00%,2,0:00:09,0
Fairview,20201004,1,1,2,0.00%,5,0:00:49,0
Tropic,20201004,1,1,1,100.00%,1,0:00:00,0
West Valley City,20201004,1,1,1,0.00%,6,0:01:41,0
(not set),20201004,1,1,3,33.33%,2.33,0:00:21,0
Salt Lake City,20201005,8,6,9,33.33%,2.22,0:00:28,0
Chicago,20201005,6,6,6,100.00%,1,0:00:00,0
Heber City,20201005,6,5,8,37.50%,2.62,0:01:59,0
Los Angeles,20201005,3,3,3,33.33%,4.33,0:02:25,0
(not set),20201005,2,2,2,0.00%,2,0:00:08,0
Show Low,20201005,2,2,2,50.00%,2,0:00:29,0
Denver,20201005,2,2,2,0.00%,3,0:00:35,0
Philadelphia,20201005,2,2,2,50.00%,6.5,0:10:16,0
Draper,20201005,2,1,3,33.33%,2.33,0:01:25,0
West Jordan,20201005,2,2,2,0.00%,6,0:01:25,0
Holladay,20201005,2,2,2,0.00%,2,0:00:04,0
West Valley City,20201005,2,2,2,0.00%,4.5,0:06:52,0
(not set),20201005,2,2,2,0.00%,5,0:03:19,0
Costa Mesa,20201005,1,1,1,100.00%,1,0:00:00,0
Laguna Beach,20201005,1,1,1,0.00%,3,0:00:25,0
Cantonment,20201005,1,1,1,0.00%,2,0:00:08,0
Boise,20201005,1,1,1,0.00%,3,0:00:43,0
Meridian,20201005,1,1,1,0.00%,3,0:01:00,0
Dedham,20201005,1,1,1,0.00%,5,0:00:27,0
Cincinnati,20201005,1,1,1,0.00%,13,0:16:06,0
Sandy,20201005,1,1,2,50.00%,1.5,0:00:09,0
Cookeville,20201005,1,0,1,0.00%,4,0:10:38,0
Nashville,20201005,1,1,1,100.00%,1,0:00:00,0
Kaysville,20201005,1,1,1,0.00%,3,0:01:01,0
Lehi,20201005,1,1,1,0.00%,2,0:00:19,0
Midway,20201005,1,1,1,0.00%,5,0:09:30,0
Park City,20201005,1,0,1,0.00%,2,0:00:18,0
Sandy,20201005,1,0,2,100.00%,1,0:00:00,0
South Jordan,20201005,1,1,1,0.00%,5,0:01:18,0
Jackson,20201005,1,1,1,0.00%,3,0:00:32,0
Park City,20201006,4,2,5,40.00%,2,0:01:22,0
Salt Lake City,20201006,3,1,3,0.00%,6,0:03:54,1
Bountiful,20201006,2,2,4,50.00%,2.75,0:00:57,0
Heber City,20201006,2,2,2,50.00%,1.5,0:00:06,0
Lindon,20201006,2,1,2,50.00%,2,0:00:30,0
Midway,20201006,2,2,2,50.00%,5,0:03:28,0
Beijing,20201006,1,1,1,100.00%,1,0:00:00,0
Chandler,20201006,1,1,1,100.00%,1,0:00:00,0
Los Angeles,20201006,1,1,1,0.00%,7,0:03:22,0
Santa Rosa,20201006,1,1,1,0.00%,2,0:00:34,0
Orlando,20201006,1,1,1,0.00%,2,0:00:25,0
Cambridge,20201006,1,1,4,0.00%,5.5,0:01:15,0
Stillwater,20201006,1,1,1,0.00%,2,0:00:05,0
Cypress,20201006,1,1,1,0.00%,2,0:07:53,0
Red Oak,20201006,1,1,1,0.00%,8,0:02:21,0
Orem,20201006,1,1,1,0.00%,2,0:00:07,0
Riverton,20201006,1,1,1,0.00%,2,0:00:08,0
Sandy,20201006,1,0,1,0.00%,3,0:26:37,0
South Jordan,20201006,1,1,1,0.00%,4,0:00:56,0
Charlottesville,20201006,1,1,1,0.00%,4,0:01:42,0
Vancouver,20201006,1,1,1,100.00%,1,0:00:00,0
East Millcreek,20201006,1,1,1,0.00%,2,0:00:11,0
(not set),20201006,1,1,1,0.00%,2,0:00:25,0
Salt Lake City,20201007,5,5,5,0.00%,5.4,0:02:18,0
Park City,20201007,3,1,3,0.00%,2.67,0:00:48,0
Los Angeles,20201007,2,2,3,33.33%,4.33,0:02:00,0
Boston,20201007,2,2,2,50.00%,8,0:07:03,1
Lehi,20201007,2,2,2,50.00%,2,0:00:32,0
South Jordan,20201007,2,2,4,0.00%,8.25,0:05:38,1
Burke,20201007,2,2,2,0.00%,3,0:00:48,0
West Valley City,20201007,2,2,4,0.00%,3,0:01:14,0
(not set),20201007,1,1,1,100.00%,1,0:00:00,0
Show Low,20201007,1,1,1,100.00%,1,0:00:00,0
Sacramento,20201007,1,1,1,0.00%,4,0:00:53,0
San Jose,20201007,1,1,1,0.00%,5,0:24:12,0
Santa Ana,20201007,1,1,1,0.00%,3,0:00:40,0
Denver,20201007,1,1,1,100.00%,1,0:00:00,0
Altamonte Springs,20201007,1,1,1,0.00%,3,0:00:26,0
Meridian,20201007,1,1,3,66.67%,3,0:00:48,0
Fort Thomas,20201007,1,1,1,0.00%,2,0:00:12,0
Cambridge,20201007,1,0,3,0.00%,4.33,0:01:21,0
Lowell,20201007,1,1,1,100.00%,1,0:00:00,0
Las Vegas,20201007,1,1,1,0.00%,2,0:00:05,0
Boardman,20201007,1,1,1,100.00%,1,0:00:00,0
Dallas,20201007,1,0,1,100.00%,1,0:00:00,0
San Antonio,20201007,1,1,1,100.00%,1,0:00:00,0
Bountiful,20201007,1,1,1,0.00%,4,0:01:27,0
Heber City,20201007,1,0,2,100.00%,1,0:00:00,0
Midway,20201007,1,1,1,0.00%,2,0:00:28,0
Moab,20201007,1,1,1,0.00%,5,0:01:41,0
Pleasant Grove,20201007,1,1,1,0.00%,2,0:00:31,0
Sandy,20201007,1,0,1,100.00%,1,0:00:00,0
Vernal,20201007,1,1,1,0.00%,3,0:13:31,0
Highland,20201007,1,1,1,0.00%,28,0:07:17,1
Murray,20201007,1,1,1,0.00%,3,0:00:34,0
(not set),20201008,22,22,22,95.45%,1.14,0:00:02,0
Salt Lake City,20201008,11,10,14,28.57%,3,0:01:10,2
Los Angeles,20201008,5,4,8,62.50%,2,0:00:23,0
Denver,20201008,4,4,5,40.00%,4.2,0:01:10,0
Orem,20201008,4,4,4,50.00%,6,0:04:43,0
American Fork,20201008,3,2,4,0.00%,4,0:01:00,0
Heber City,20201008,3,1,3,0.00%,4,0:09:28,0
Midway,20201008,3,2,3,0.00%,2.33,0:00:35,0
Park City,20201008,3,3,3,0.00%,10,0:03:42,0
West Jordan,20201008,3,3,3,0.00%,2.33,0:00:23,0
Bountiful,20201008,2,2,5,60.00%,2.2,0:01:12,0
Kaysville,20201008,2,1,3,33.33%,5,0:02:17,0
Roy,20201008,2,2,2,0.00%,5.5,0:08:10,0
South Jordan,20201008,2,2,2,0.00%,3,0:00:26,0
Herriman,20201008,2,2,2,50.00%,3,0:01:42,0
West Valley City,20201008,2,1,2,0.00%,4.5,0:01:10,0
Lahore,20201008,1,1,1,100.00%,1,0:00:00,0
Sacramento,20201008,1,1,1,0.00%,7,0:11:25,0
San Jose,20201008,1,1,1,0.00%,3,0:02:17,0
Westminster,20201008,1,0,1,100.00%,1,0:00:00,0
Clermont,20201008,1,1,1,0.00%,3,0:03:15,0
Chicago,20201008,1,1,1,0.00%,3,0:08:05,0
Boston,20201008,1,0,2,0.00%,5,0:06:50,0
Cambridge,20201008,1,0,1,0.00%,3,0:00:08,0
Lowell,20201008,1,0,1,0.00%,2,0:00:08,0
Clifton,20201008,1,1,1,100.00%,1,0:00:00,0
Draper,20201008,1,1,1,0.00%,2,0:00:18,0
Layton,20201008,1,1,1,0.00%,2,0:00:04,0
Ogden,20201008,1,1,2,0.00%,2.5,0:00:24,0
Provo,20201008,1,1,1,0.00%,2,0:00:44,0
St. George,20201008,1,1,1,0.00%,2,0:01:03,0
Black Forest,20201008,1,1,1,0.00%,3,0:00:56,0
East Millcreek,20201008,1,1,1,0.00%,2,0:00:08,0
Highland,20201008,1,1,2,50.00%,1.5,0:00:02,0
Holladay,20201008,1,1,1,0.00%,8,0:02:43,0
(not set),20201008,1,1,1,0.00%,3,0:01:43,0
Salt Lake City,20201009,7,4,9,33.33%,2.22,0:00:53,0
Park City,20201009,6,4,6,0.00%,4,0:04:48,0
Midway,20201009,4,4,7,0.00%,8.57,0:01:49,1
(not set),20201009,3,2,3,0.00%,10,0:01:22,0
Los Angeles,20201009,3,2,3,0.00%,4,0:00:41,0
Snyderville,20201009,3,2,3,0.00%,7.33,0:08:01,0
Lehi,20201009,2,2,2,0.00%,3.5,0:00:47,0
(not set),20201009,2,1,3,66.67%,1.33,0:00:23,0
San Jose,20201009,1,1,1,100.00%,1,0:00:00,0
Denver,20201009,1,1,2,0.00%,2,0:00:03,0
Westminster,20201009,1,0,1,0.00%,14,0:15:26,1
Thibodaux,20201009,1,1,1,0.00%,3,0:00:53,0
Lowell,20201009,1,1,1,100.00%,1,0:00:00,0
Newton,20201009,1,1,1,0.00%,2,0:00:03,0
Las Vegas,20201009,1,1,2,50.00%,1.5,0:00:19,0
Grand Prairie,20201009,1,1,1,0.00%,3,0:20:57,0
Bountiful,20201009,1,1,1,0.00%,2,0:00:33,0
Layton,20201009,1,1,1,0.00%,3,0:00:56,0
North Salt Lake,20201009,1,1,1,0.00%,3,0:00:26,0
Orem,20201009,1,1,1,0.00%,2,0:00:09,0
South Jordan,20201009,1,0,1,100.00%,1,0:00:00,0
Bluffdale,20201009,1,1,2,50.00%,2.5,0:00:56,0
Millcreek,20201009,1,1,1,0.00%,8,0:02:18,0
West Valley City,20201009,1,1,1,0.00%,5,0:00:49,0
(not set),20201009,1,1,1,0.00%,2,0:00:09,0
Salt Lake City,20201010,16,14,18,22.22%,3,0:02:40,1
Los Angeles,20201010,7,6,7,14.29%,2.86,0:00:38,0
Park City,20201010,6,5,6,16.67%,3,0:04:11,0
(not set),20201010,5,5,5,60.00%,1.4,0:00:31,0
West Valley City,20201010,5,5,5,20.00%,2.2,0:00:44,0
Layton,20201010,4,3,4,25.00%,3,0:03:15,0
South Jordan,20201010,4,4,4,25.00%,2,0:02:48,0
St. George,20201010,4,4,4,50.00%,2.5,0:00:50,0
West Jordan,20201010,4,4,4,25.00%,1.75,0:00:16,0
Boardman,20201010,3,3,3,100.00%,1,0:00:00,0
Ogden,20201010,3,3,3,0.00%,3,0:02:18,0
Murray,20201010,3,3,4,75.00%,1.25,0:00:04,0
London,20201010,2,2,4,50.00%,2.5,0:00:57,0
Brigham City,20201010,2,2,2,0.00%,2.5,0:01:19,0
Lehi,20201010,2,2,2,0.00%,3,0:00:55,0
Roy,20201010,2,2,3,0.00%,4.67,0:01:51,0
Eagle Mountain,20201010,2,2,2,0.00%,5,0:07:16,0
Phoenix,20201010,1,1,1,100.00%,1,0:00:00,0
Corona,20201010,1,1,1,0.00%,2,0:00:04,0
San Diego,20201010,1,1,2,50.00%,2.5,0:02:32,0
Santa Ana,20201010,1,1,1,0.00%,3,0:05:44,0
Santa Clarita,20201010,1,1,1,0.00%,2,0:00:28,0
Denver,20201010,1,0,1,100.00%,1,0:00:00,0
Westminster,20201010,1,0,2,100.00%,1,0:00:00,0
Washington,20201010,1,1,1,0.00%,4,0:04:16,0
Chicago,20201010,1,0,1,100.00%,1,0:00:00,0
Kansas City,20201010,1,0,1,100.00%,1,0:00:00,0
Albuquerque,20201010,1,1,1,0.00%,3,0:00:26,0
Bountiful,20201010,1,1,1,0.00%,3,0:00:40,0
Farmington,20201010,1,1,1,0.00%,2,0:00:03,0
Kaysville,20201010,1,0,1,100.00%,1,0:00:00,0
Logan,20201010,1,1,1,0.00%,8,0:03:50,0
Midway,20201010,1,0,1,100.00%,1,0:00:00,0
Orem,20201010,1,1,1,0.00%,3,0:01:01,0
Pleasant Grove,20201010,1,1,1,0.00%,4,0:01:34,0
Provo,20201010,1,0,1,100.00%,1,0:00:00,0
Tooele,20201010,1,1,1,100.00%,1,0:00:00,0
Herriman,20201010,1,1,1,0.00%,2,0:00:50,0
Highland,20201010,1,1,1,0.00%,3,0:00:47,0
Millcreek,20201010,1,1,1,0.00%,2,0:00:45,0
North Ogden,20201010,1,1,1,0.00%,3,0:13:20,0
Riverdale,20201010,1,1,2,100.00%,1,0:00:00,0
Saratoga Springs,20201010,1,1,1,0.00%,4,0:13:12,0
Taylorsville,20201010,1,1,1,0.00%,2,0:00:05,0
(not set),20201010,1,0,1,100.00%,1,0:00:00,0
Salt Lake City,20201011,8,6,8,37.50%,2.62,0:01:27,0
Los Angeles,20201011,6,4,6,50.00%,1.83,0:00:20,0
Heber City,20201011,4,4,4,25.00%,3.5,0:01:20,1
Ogden,20201011,4,4,4,50.00%,3.25,0:03:46,0
Park City,20201011,4,3,4,50.00%,5.75,0:09:33,0
Hollywood,20201011,2,2,2,50.00%,7,0:05:05,1
Midway,20201011,2,2,2,0.00%,3.5,0:00:31,0
Beijing,20201011,1,1,1,100.00%,1,0:00:00,0
Amsterdam,20201011,1,1,1,100.00%,1,0:00:00,0
Phoenix,20201011,1,1,1,0.00%,2,0:00:31,0
Rocklin,20201011,1,1,1,0.00%,2,0:00:17,0
Sacramento,20201011,1,1,1,0.00%,4,0:02:53,0
San Francisco,20201011,1,0,2,50.00%,1.5,0:04:24,0
Santa Ana,20201011,1,0,2,100.00%,1,0:00:00,0
Menahga,20201011,1,1,1,100.00%,1,0:00:00,0
Lewistown,20201011,1,1,1,100.00%,1,0:00:00,0
Dallas,20201011,1,0,1,0.00%,2,0:03:40,0
Bountiful,20201011,1,1,1,0.00%,2,0:00:17,0
Layton,20201011,1,0,1,0.00%,11,1:13:13,0
Lehi,20201011,1,1,1,0.00%,3,0:00:41,0
Logan,20201011,1,0,1,100.00%,1,0:00:00,0
Pleasant Grove,20201011,1,1,1,100.00%,1,0:00:00,0
Provo,20201011,1,1,1,0.00%,3,0:00:27,0
Riverton,20201011,1,1,1,0.00%,4,0:01:46,0
St. George,20201011,1,1,1,100.00%,1,0:00:00,0
West Jordan,20201011,1,1,1,0.00%,44,0:10:38,0
Highland,20201011,1,1,1,0.00%,5,0:01:15,0
Holladay,20201011,1,0,2,0.00%,5.5,0:01:21,0
North Miami,20201011,1,1,1,0.00%,4,0:01:00,0
North Tustin,20201011,1,1,1,100.00%,1,0:00:00,0
Southbridge,20201011,1,1,1,0.00%,2,0:00:05,0
Ashburn,20201012,3,3,3,100.00%,1,0:00:00,0
Los Angeles,20201012,2,2,2,0.00%,6,0:01:31,0
Lake Oswego,20201012,2,2,4,25.00%,3.5,0:00:49,0
Willcox,20201012,1,1,1,100.00%,1,0:00:00,0
Roseville,20201012,1,1,1,0.00%,2,0:00:07,0
Gypsum,20201012,1,1,1,0.00%,2,0:00:18,0
Chicago,20201012,1,1,1,0.00%,6,0:01:12,0
Kansas City,20201012,1,1,1,0.00%,3,0:01:26,0
Las Vegas,20201012,1,1,1,0.00%,4,0:19:39,0
Dallas,20201012,1,0,1,100.00%,1,0:00:00,0
Houston,20201012,1,0,1,100.00%,1,0:00:00,0
Heber City,20201012,1,1,1,0.00%,2,0:00:14,0
Kaysville,20201012,1,0,1,100.00%,1,0:00:00,0
Lindon,20201012,1,0,1,100.00%,1,0:00:00,0
Midway,20201012,1,0,1,0.00%,2,0:00:04,0
Orem,20201012,1,1,1,0.00%,3,0:00:28,0
Pleasant Grove,20201012,1,1,1,0.00%,3,0:04:26,0
Provo,20201012,1,1,1,0.00%,9,0:01:46,0
Spanish Fork,20201012,1,1,1,0.00%,2,0:00:16,0
West Jordan,20201012,1,1,1,0.00%,3,0:00:53,0
Seattle,20201012,1,1,1,100.00%,1,0:00:00,0
Eagle Mountain,20201012,1,0,1,100.00%,1,0:00:00,0
Kendall West,20201012,1,1,1,0.00%,2,0:00:22,0
Millcreek,20201012,1,1,1,0.00%,3,0:00:12,0
Saratoga Springs,20201012,1,1,1,0.00%,2,0:00:10,0
Snyderville,20201012,1,1,1,100.00%,1,0:00:00,0
West Haven,20201012,1,1,1,0.00%,8,0:12:40,0
(not set),20201012,1,1,1,100.00%,1,0:00:00,0
Salt Lake City,20201013,4,2,4,50.00%,6,0:01:44,1
Park City,20201013,3,3,3,0.00%,3.33,0:11:24,0
Los Angeles,20201013,2,2,2,0.00%,2.5,0:13:59,0
Plano,20201013,2,2,2,50.00%,1.5,0:00:08,0
Layton,20201013,2,2,2,50.00%,7,0:01:57,0
West Jordan,20201013,2,1,2,50.00%,1.5,0:00:05,0
Bluffdale,20201013,2,2,3,33.33%,2.67,0:09:09,0
Saratoga Springs,20201013,2,2,2,100.00%,1,0:00:00,0
(not set),20201013,1,1,1,0.00%,2,0:00:16,0
Washington,20201013,1,1,1,100.00%,1,0:00:00,0
Land O' Lakes,20201013,1,1,1,0.00%,2,0:00:10,0
Cedar Rapids,20201013,1,1,2,0.00%,3,0:00:24,0
Rockville,20201013,1,1,1,100.00%,1,0:00:00,0
Lake Oswego,20201013,1,1,1,100.00%,1,0:00:00,0
Draper,20201013,1,1,1,0.00%,5,0:09:47,0
Heber City,20201013,1,1,1,100.00%,1,0:00:00,0
Lehi,20201013,1,1,1,0.00%,4,0:05:55,0
Midway,20201013,1,1,1,0.00%,2,0:00:26,0
Salem,20201013,1,1,7,0.00%,5.14,0:01:32,2
Sandy,20201013,1,1,1,0.00%,22,0:03:55,0
South Jordan,20201013,1,1,1,0.00%,3,0:02:00,0
Spanish Fork,20201013,1,1,1,0.00%,5,0:00:25,0
East Millcreek,20201013,1,1,1,0.00%,3,0:00:39,0
Farr West,20201013,1,1,1,100.00%,1,0:00:00,0
Fulshear,20201013,1,1,1,0.00%,17,0:06:01,0
Sharonville,20201013,1,1,1,100.00%,1,0:00:00,0
Snyderville,20201013,1,1,1,0.00%,3,0:00:21,0
Salt Lake City,20201014,4,4,4,25.00%,2.5,0:02:12,0
Phoenix,20201014,2,2,2,0.00%,3,0:00:23,0
Sebastopol,20201014,2,1,4,0.00%,3.25,0:01:46,1
Lehi,20201014,2,1,2,0.00%,2.5,0:02:20,0
Park City,20201014,2,1,2,50.00%,1.5,0:00:03,0
Saratoga Springs,20201014,2,2,3,0.00%,8.67,0:05:29,1
(not set),20201014,1,1,1,100.00%,1,0:00:00,0
Baja,20201014,1,1,1,0.00%,4,0:04:33,0
Rogers,20201014,1,1,1,0.00%,3,0:00:47,0
Irvine,20201014,1,1,1,0.00%,3,0:00:30,0
Los Angeles,20201014,1,0,1,0.00%,2,0:00:51,0
San Francisco,20201014,1,1,1,0.00%,2,0:00:11,0
Denver,20201014,1,1,1,100.00%,1,0:00:00,0
Strasburg,20201014,1,1,1,0.00%,3,0:02:19,0
American Fork,20201014,1,1,1,0.00%,4,0:00:31,0
Layton,20201014,1,1,1,0.00%,2,0:00:10,0
Midway,20201014,1,1,1,0.00%,9,0:02:51,0
Provo,20201014,1,0,1,100.00%,1,0:00:00,0
Salem,20201014,1,1,1,0.00%,4,0:02:42,0
Sandy,20201014,1,1,1,0.00%,3,0:00:29,0
Lakeland North,20201014,1,1,1,0.00%,5,0:13:45,0
Snyderville,20201014,1,0,1,100.00%,1,0:00:00,0
Salt Lake City,20201015,5,5,6,50.00%,2,0:00:15,0
Los Angeles,20201015,3,3,3,33.33%,1.67,0:00:10,0
South Salt Lake,20201015,3,2,5,20.00%,9.4,0:06:55,1
Orem,20201015,2,2,2,0.00%,15.5,0:09:16,1
Park City,20201015,2,1,2,0.00%,4.5,0:06:04,0
(not set),20201015,1,1,1,0.00%,4,0:00:14,0
Bandar Seri Begawan,20201015,1,1,1,100.00%,1,0:00:00,0
Shah Alam,20201015,1,1,1,100.00%,1,0:00:00,0
Phoenix,20201015,1,1,1,0.00%,2,0:00:17,0
Tucson,20201015,1,1,1,100.00%,1,0:00:00,0
La Habra,20201015,1,1,1,0.00%,2,0:00:04,0
Boise,20201015,1,1,1,0.00%,2,0:00:12,0
Boston,20201015,1,1,1,0.00%,5,0:00:54,0
Sanford,20201015,1,1,2,50.00%,2,0:00:12,0
Carson City,20201015,1,1,1,0.00%,2,0:00:19,0
Frisco,20201015,1,1,1,0.00%,3,0:00:20,0
Bountiful,20201015,1,1,1,0.00%,7,0:30:45,0
Heber City,20201015,1,1,1,0.00%,3,0:00:08,0
Layton,20201015,1,1,1,0.00%,2,0:00:43,0
Lehi,20201015,1,1,1,0.00%,6,0:02:12,0
Logan,20201015,1,1,1,0.00%,4,0:02:31,0
North Salt Lake,20201015,1,1,1,100.00%,1,0:00:00,0
Ogden,20201015,1,1,1,0.00%,3,0:00:05,0
Riverton,20201015,1,1,1,0.00%,3,0:00:26,0
Springville,20201015,1,1,1,0.00%,3,0:00:32,0
Murray,20201015,1,1,1,0.00%,2,0:00:05,0
Saratoga Springs,20201015,1,0,1,100.00%,1,0:00:00,0
West Valley City,20201015,1,1,1,0.00%,4,0:09:32,0
Salt Lake City,20201016,10,9,11,18.18%,3.55,0:00:58,0
(not set),20201016,3,3,3,100.00%,1,0:00:00,0
Midway,20201016,3,2,4,25.00%,2,0:00:13,0
Park City,20201016,3,2,3,33.33%,5,0:02:58,0
Los Angeles,20201016,2,2,2,0.00%,2.5,0:00:46,0
Santa Clara,20201016,2,2,2,100.00%,1,0:00:00,0
Boise,20201016,2,2,3,66.67%,3.67,0:00:43,0
Draper,20201016,2,2,2,0.00%,2.5,0:00:43,0
Lehi,20201016,2,2,2,0.00%,2,0:00:07,0
West Jordan,20201016,2,2,2,0.00%,3.5,0:00:38,0
Highlands Ranch,20201016,2,2,6,33.33%,4.67,0:02:53,1
Murray,20201016,2,2,2,50.00%,1.5,0:00:03,0
Paris,20201016,1,1,1,0.00%,2,0:00:09,0
Little Rock,20201016,1,1,1,100.00%,1,0:00:00,0
Tempe,20201016,1,1,1,0.00%,2,0:00:05,0
Tucson,20201016,1,1,1,100.00%,1,0:00:00,0
Jefferson,20201016,1,1,2,0.00%,10.5,0:06:28,0
Deerfield,20201016,1,1,1,0.00%,5,0:01:25,0
Columbus,20201016,1,1,1,100.00%,1,0:00:00,0
American Fork,20201016,1,1,1,0.00%,7,0:02:44,0
Bountiful,20201016,1,1,1,0.00%,6,0:07:57,0
Farmington,20201016,1,1,1,100.00%,1,0:00:00,0
Heber City,20201016,1,1,1,0.00%,2,0:00:04,0
Layton,20201016,1,1,1,0.00%,3,0:00:58,0
Huntington,20201016,1,1,1,0.00%,2,0:00:07,0
Cinco Ranch,20201016,1,1,1,100.00%,1,0:00:00,0
Cottonwood Heights,20201016,1,1,1,0.00%,5,0:03:05,0
West Valley City,20201016,1,1,1,0.00%,2,0:00:22,0
Salt Lake City,20201017,14,13,16,12.50%,3.94,0:06:32,0
Midway,20201017,7,6,7,14.29%,2.43,0:02:51,0
Denver,20201017,4,3,6,16.67%,3.5,0:00:44,0
Los Angeles,20201017,2,2,2,0.00%,2.5,0:07:36,0
Nampa,20201017,2,2,2,0.00%,5,0:08:35,0
Heber City,20201017,2,2,3,66.67%,1.33,0:00:03,0
Park City,20201017,2,1,2,50.00%,2.5,0:00:25,0
(not set),20201017,1,1,1,100.00%,1,0:00:00,0
Beijing,20201017,1,1,1,100.00%,1,0:00:00,0
Gilbert,20201017,1,1,1,0.00%,2,0:00:06,0
Des Moines,20201017,1,1,1,0.00%,2,0:00:09,0
Boise,20201017,1,0,1,0.00%,14,0:33:49,0
Hollywood,20201017,1,1,1,0.00%,2,0:01:01,0
Lexington Park,20201017,1,1,1,100.00%,1,0:00:00,0
West Fargo,20201017,1,1,1,0.00%,2,0:00:18,0
Clifton,20201017,1,1,1,100.00%,1,0:00:00,0
