Browser,Device Category,Date,Sessions,Avg. Session Duration,Bounce Rate,Users,Pages / Session,Transactions
Chrome,mobile,20200720,12,0:05:12,50.00%,9,3.5,0
Chrome,desktop,20200720,10,0:02:17,30.00%,10,3.9,1
Safari,desktop,20200720,5,0:00:28,0.00%,4,4.6,0
Firefox,desktop,20200720,3,0:01:28,33.33%,3,4.67,0
Edge,desktop,20200720,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200720,1,0:00:31,0.00%,1,3,0
Safari (in-app),mobile,20200720,1,0:00:35,0.00%,1,4,0
Safari,mobile,20200721,25,0:02:08,40.00%,15,2.88,1
Chrome,desktop,20200721,15,0:03:42,0.00%,14,4.13,1
Chrome,mobile,20200721,5,0:07:03,40.00%,5,5.4,0
Firefox,desktop,20200721,4,0:00:15,75.00%,4,2.75,0
Safari,desktop,20200721,2,0:05:07,0.00%,2,10,1
Safari (in-app),mobile,20200721,2,0:05:07,0.00%,2,3,0
Edge,desktop,20200721,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200721,1,0:01:48,0.00%,1,7,0
Safari (in-app),tablet,20200721,1,0:00:28,0.00%,1,3,0
Chrome,desktop,20200722,21,0:02:50,28.57%,18,4.62,1
Safari,mobile,20200722,20,0:00:37,25.00%,18,3.05,0
Safari,desktop,20200722,3,0:01:10,0.00%,3,3.33,0
Chrome,mobile,20200722,2,0:00:31,50.00%,2,1.5,0
Edge,desktop,20200722,2,0:05:24,0.00%,2,5.5,1
Firefox,desktop,20200722,2,0:02:48,0.00%,2,3,0
Internet Explorer,desktop,20200722,1,0:01:21,0.00%,1,4,0
Safari,mobile,20200723,26,0:03:21,26.92%,21,4.92,2
Chrome,mobile,20200723,9,0:00:15,44.44%,7,2.67,0
Chrome,desktop,20200723,8,0:00:51,50.00%,8,2.25,0
Samsung Internet,mobile,20200723,7,0:00:49,28.57%,4,4.14,0
Safari,desktop,20200723,5,0:04:59,20.00%,5,11.6,1
Internet Explorer,desktop,20200723,4,0:00:00,100.00%,4,1,0
Edge,desktop,20200723,2,0:00:57,0.00%,2,3.5,0
Safari,tablet,20200723,1,0:00:09,0.00%,1,2,0
Safari,mobile,20200724,24,0:00:59,25.00%,18,3.29,0
Chrome,desktop,20200724,16,0:00:37,43.75%,15,2.06,0
Chrome,mobile,20200724,10,0:00:43,50.00%,9,2.6,0
Safari,desktop,20200724,4,0:03:31,0.00%,4,2.5,0
Safari,tablet,20200724,3,0:01:21,33.33%,2,2.33,0
Safari (in-app),mobile,20200724,3,0:02:53,33.33%,3,3,0
Android Webview,mobile,20200724,1,0:02:39,0.00%,1,3,0
Samsung Internet,mobile,20200724,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200725,27,0:03:10,33.33%,20,4.56,0
Safari,desktop,20200725,10,0:00:39,20.00%,8,3.1,1
Chrome,desktop,20200725,8,0:02:20,25.00%,8,4.12,0
Chrome,mobile,20200725,5,0:01:05,0.00%,5,3.4,0
Edge,desktop,20200725,2,0:01:04,0.00%,2,2.5,0
Firefox,desktop,20200725,2,0:01:11,50.00%,2,2.5,0
Safari (in-app),mobile,20200725,2,0:02:17,0.00%,2,4.5,0
Samsung Internet,mobile,20200725,1,0:00:12,0.00%,1,2,0
Safari,mobile,20200726,22,0:02:20,22.73%,20,4.09,0
Chrome,mobile,20200726,15,0:00:33,53.33%,11,2,0
Chrome,desktop,20200726,8,0:05:35,25.00%,8,4.75,1
Firefox,desktop,20200726,5,0:02:30,20.00%,3,7.8,0
Safari (in-app),mobile,20200726,3,0:00:15,33.33%,3,3,0
Android Webview,mobile,20200726,2,0:01:10,0.00%,2,3.5,0
Safari,desktop,20200726,2,0:01:52,0.00%,2,8.5,0
Safari (in-app),tablet,20200726,1,0:02:20,0.00%,1,4,0
Samsung Internet,mobile,20200726,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200727,15,0:07:05,13.33%,15,4.4,1
Safari,mobile,20200727,15,0:04:16,46.67%,12,3.4,0
Chrome,mobile,20200727,8,0:01:19,50.00%,7,1.75,0
Safari,desktop,20200727,8,0:06:25,0.00%,7,4.38,1
Firefox,desktop,20200727,3,0:00:37,0.00%,1,5,0
Safari (in-app),mobile,20200727,1,0:00:04,0.00%,1,2,0
Safari,mobile,20200728,14,0:02:28,21.43%,9,2.79,0
Chrome,desktop,20200728,9,0:01:06,11.11%,8,3.78,0
Safari,desktop,20200728,6,0:01:16,0.00%,6,4.83,0
Edge,desktop,20200728,4,0:10:28,0.00%,4,6.25,0
Firefox,desktop,20200728,4,0:01:12,25.00%,3,2.5,0
Chrome,mobile,20200728,2,0:01:50,0.00%,2,3.5,0
Chrome,tablet,20200728,1,0:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20200728,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20200728,1,0:00:15,0.00%,1,2,0
Safari,mobile,20200729,31,0:02:08,29.03%,23,3.52,1
Chrome,desktop,20200729,21,0:04:01,28.57%,16,3.14,1
Chrome,mobile,20200729,6,0:00:43,33.33%,5,3,0
Firefox,desktop,20200729,4,0:01:16,0.00%,4,3.25,0
Edge,desktop,20200729,3,0:03:13,0.00%,3,3.33,0
Safari,desktop,20200729,2,0:00:36,50.00%,2,2,0
Internet Explorer,desktop,20200729,1,0:05:52,0.00%,1,5,0
Safari (in-app),mobile,20200729,1,0:00:05,0.00%,1,2,0
Safari,mobile,20200730,19,0:02:18,42.11%,18,2.89,0
Chrome,desktop,20200730,14,0:03:52,28.57%,14,5.43,1
Safari,desktop,20200730,5,0:00:18,20.00%,4,2.4,0
Chrome,mobile,20200730,4,0:04:11,0.00%,4,7.75,1
Edge,desktop,20200730,1,0:00:07,0.00%,1,2,0
Firefox,desktop,20200730,1,0:01:58,0.00%,1,15,0
Safari,tablet,20200730,1,0:00:55,0.00%,1,7,0
Safari,mobile,20200731,28,0:02:13,28.57%,24,3.11,0
Chrome,desktop,20200731,7,0:02:39,28.57%,6,5.86,1
Chrome,mobile,20200731,6,0:02:44,33.33%,6,4.67,0
Safari,desktop,20200731,4,0:03:44,50.00%,3,4.5,1
Firefox,desktop,20200731,2,0:00:03,50.00%,2,1.5,0
Samsung Internet,mobile,20200731,2,0:00:21,50.00%,2,3.5,0
Edge,desktop,20200731,1,0:01:15,0.00%,1,6,0
Internet Explorer,desktop,20200731,1,0:00:24,0.00%,1,2,0
Safari,mobile,20200801,34,0:02:29,29.41%,27,3.18,1
Chrome,mobile,20200801,10,0:00:33,20.00%,7,3,0
Chrome,desktop,20200801,8,0:01:19,25.00%,7,3.12,0
Safari,desktop,20200801,7,0:03:21,0.00%,6,4.29,0
Chrome,tablet,20200801,4,0:01:22,0.00%,3,4.75,0
Safari (in-app),mobile,20200801,3,0:01:37,0.00%,1,3.33,0
Firefox,mobile,20200801,1,0:00:59,0.00%,1,5,0
Safari,tablet,20200801,1,0:00:00,100.00%,1,1,0
Samsung Internet,mobile,20200801,1,0:00:23,0.00%,1,2,0
Safari,mobile,20200802,25,0:02:41,36.00%,21,2.8,0
Chrome,desktop,20200802,11,0:00:30,63.64%,11,1.82,0
Chrome,mobile,20200802,11,0:00:17,72.73%,9,1.45,0
Firefox,desktop,20200802,8,0:00:00,100.00%,8,1,0
Edge,desktop,20200802,6,0:00:07,83.33%,6,1.33,0
Safari,desktop,20200802,6,0:00:27,66.67%,4,2.83,0
Safari (in-app),mobile,20200802,2,0:00:26,0.00%,2,3,0
Chrome,tablet,20200802,1,0:01:11,0.00%,1,3,0
Safari,tablet,20200802,1,0:02:46,0.00%,1,3,0
Safari (in-app),tablet,20200802,1,0:00:19,0.00%,1,2,0
Safari,mobile,20200803,25,0:02:37,28.00%,18,2.68,0
Chrome,desktop,20200803,24,0:03:10,33.33%,22,3.96,1
Chrome,mobile,20200803,6,0:01:12,33.33%,6,3.83,0
Edge,desktop,20200803,3,0:01:10,0.00%,3,3,0
Safari,desktop,20200803,3,0:00:43,0.00%,3,3,0
Android Webview,mobile,20200803,2,0:00:10,50.00%,2,1.5,0
Firefox,desktop,20200803,2,0:00:11,0.00%,2,3,0
Samsung Internet,mobile,20200803,1,0:00:21,0.00%,1,3,0
Safari,mobile,20200804,18,0:00:10,55.56%,14,1.83,0
Chrome,mobile,20200804,13,0:02:12,38.46%,11,4.15,0
Chrome,desktop,20200804,10,0:05:18,10.00%,10,6.3,1
Safari,desktop,20200804,6,0:04:24,33.33%,5,3.67,0
Firefox,desktop,20200804,1,0:00:13,0.00%,1,3,0
Safari (in-app),mobile,20200804,1,0:00:02,0.00%,1,2,0
Safari,mobile,20200805,18,0:00:32,55.56%,14,2.17,0
Chrome,desktop,20200805,16,0:03:06,31.25%,14,5.12,1
Safari,desktop,20200805,8,0:01:50,12.50%,8,4.25,0
Chrome,mobile,20200805,4,0:04:53,25.00%,4,4,0
Mozilla Compatible Agent,desktop,20200805,3,0:00:10,66.67%,3,6.67,0
Edge,desktop,20200805,2,0:00:48,0.00%,2,4,0
Firefox,desktop,20200805,1,0:00:30,0.00%,1,2,0
Samsung Internet,mobile,20200805,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200806,26,0:01:02,34.62%,17,2.96,1
Chrome,desktop,20200806,7,0:00:48,14.29%,7,3.14,0
Chrome,mobile,20200806,7,0:11:21,57.14%,4,3.14,0
Firefox,desktop,20200806,5,0:01:32,20.00%,4,2.6,0
Safari (in-app),mobile,20200806,4,0:00:46,25.00%,3,3.75,0
Edge,desktop,20200806,2,0:01:47,50.00%,2,7,0
Samsung Internet,mobile,20200806,2,0:00:26,50.00%,2,2.5,0
Chrome,tablet,20200806,1,0:01:23,0.00%,1,5,0
Safari,tablet,20200806,1,0:01:55,0.00%,1,4,0
Safari,mobile,20200807,26,0:02:14,38.46%,19,3.54,0
Chrome,desktop,20200807,18,0:03:37,33.33%,16,4.67,1
Chrome,mobile,20200807,7,0:03:57,14.29%,5,5.29,0
Safari,desktop,20200807,6,0:02:46,33.33%,4,3,0
Edge,desktop,20200807,3,0:00:15,33.33%,1,1.67,0
Firefox,desktop,20200807,2,0:02:33,0.00%,2,5.5,0
Internet Explorer,desktop,20200807,1,0:05:55,0.00%,1,5,0
Safari (in-app),mobile,20200807,1,0:02:07,0.00%,1,3,0
Samsung Internet,mobile,20200807,1,0:02:40,0.00%,1,11,0
Safari,mobile,20200808,17,0:00:40,47.06%,16,2.71,0
Chrome,mobile,20200808,12,0:02:08,8.33%,10,4.17,0
Chrome,desktop,20200808,10,0:01:50,30.00%,10,3.8,2
Safari,desktop,20200808,2,0:01:18,0.00%,2,3,0
Edge,desktop,20200808,1,0:03:00,0.00%,1,10,0
Safari (in-app),mobile,20200808,1,0:04:05,0.00%,1,10,0
Safari,mobile,20200809,30,0:02:23,36.67%,25,4.07,1
Chrome,desktop,20200809,10,0:01:38,50.00%,10,2.1,0
Chrome,mobile,20200809,9,0:01:23,33.33%,8,3.11,0
Safari (in-app),mobile,20200809,8,0:00:21,37.50%,8,2.62,0
Safari,desktop,20200809,4,0:01:05,50.00%,4,2.5,0
Edge,desktop,20200809,2,0:00:00,100.00%,2,1,0
Firefox,desktop,20200809,2,0:00:18,50.00%,2,1.5,0
Android Webview,mobile,20200809,1,0:00:21,0.00%,1,3,0
Samsung Internet,mobile,20200809,1,0:00:04,0.00%,1,2,0
Safari,mobile,20200810,26,0:03:38,34.62%,18,3.08,1
Chrome,mobile,20200810,20,0:05:30,15.00%,14,4.55,1
Chrome,desktop,20200810,17,0:01:10,29.41%,17,3.53,0
Edge,desktop,20200810,9,0:05:23,22.22%,8,5.56,0
Safari (in-app),mobile,20200810,5,0:00:25,60.00%,5,2,0
Internet Explorer,desktop,20200810,2,0:00:00,100.00%,2,1,0
Safari,desktop,20200810,2,0:04:30,0.00%,2,8.5,1
Safari,tablet,20200810,2,0:00:20,50.00%,2,3,0
Firefox,desktop,20200810,1,0:02:54,0.00%,1,16,0
Samsung Internet,mobile,20200810,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200811,19,0:00:50,52.63%,13,2,0
Chrome,desktop,20200811,11,0:00:07,36.36%,10,1.82,0
Chrome,mobile,20200811,3,0:01:40,66.67%,3,5,0
Firefox,desktop,20200811,3,0:01:32,0.00%,3,5.33,0
Android Webview,mobile,20200811,2,0:00:31,0.00%,2,4.5,0
Safari,desktop,20200811,2,0:00:37,0.00%,2,4,0
Edge,desktop,20200811,1,0:22:07,0.00%,1,12,1
Internet Explorer,desktop,20200811,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200812,27,0:00:25,77.78%,27,1.67,0
Safari,mobile,20200812,22,0:01:34,36.36%,16,3.82,1
Edge,desktop,20200812,6,0:01:13,33.33%,6,4.17,1
Chrome,mobile,20200812,3,0:00:38,33.33%,3,5.33,0
Android Webview,mobile,20200812,2,0:00:00,100.00%,2,1,0
Safari,desktop,20200812,1,0:02:58,0.00%,1,5,0
Safari (in-app),mobile,20200812,1,0:00:10,0.00%,1,2,0
Safari,mobile,20200813,17,0:03:57,35.29%,10,3.24,0
Chrome,desktop,20200813,11,0:01:05,54.55%,10,3,0
Safari,desktop,20200813,5,0:12:25,40.00%,4,6,2
Chrome,mobile,20200813,2,0:00:30,50.00%,2,2,0
Edge,desktop,20200813,2,0:10:45,0.00%,2,5.5,0
Firefox,desktop,20200813,2,0:00:59,0.00%,2,3,0
Chrome,tablet,20200813,1,0:00:12,0.00%,1,3,0
Safari (in-app),mobile,20200813,1,0:00:03,0.00%,1,2,0
Safari,mobile,20200814,31,0:03:25,25.81%,25,3.84,1
Chrome,desktop,20200814,12,0:02:23,16.67%,11,3.42,0
Chrome,mobile,20200814,9,0:01:36,33.33%,9,3.78,0
Edge,desktop,20200814,3,0:00:16,33.33%,3,1.67,0
Safari (in-app),mobile,20200814,3,0:02:03,33.33%,3,2.67,0
Chrome,tablet,20200814,1,0:03:57,0.00%,1,7,0
Safari,desktop,20200814,1,0:01:43,0.00%,1,2,0
Safari,tablet,20200814,1,0:00:06,0.00%,1,2,0
Samsung Internet,mobile,20200814,1,0:07:38,0.00%,1,12,0
Safari,mobile,20200815,27,0:02:19,37.04%,23,2.78,0
Chrome,mobile,20200815,11,0:00:54,0.00%,9,4.18,0
Chrome,desktop,20200815,3,0:01:52,33.33%,3,8.67,0
Safari,desktop,20200815,2,0:00:08,0.00%,2,2.5,0
Edge,desktop,20200815,1,0:00:14,0.00%,1,2,0
Safari,mobile,20200816,30,0:01:55,26.67%,26,2.73,0
Chrome,desktop,20200816,8,0:01:57,50.00%,8,3.75,0
Chrome,mobile,20200816,6,0:00:29,50.00%,5,2.17,0
Safari,desktop,20200816,6,0:01:44,33.33%,6,5.83,0
Chrome,tablet,20200816,1,0:00:00,100.00%,1,1,0
Firefox,desktop,20200816,1,0:01:07,0.00%,1,2,0
Safari,tablet,20200816,1,0:03:44,0.00%,1,8,0
Safari (in-app),mobile,20200816,1,0:00:20,0.00%,1,3,0
Safari,mobile,20200817,30,0:01:05,30.00%,20,2.87,1
Chrome,desktop,20200817,13,0:03:51,23.08%,13,3.31,1
Chrome,mobile,20200817,5,0:02:22,0.00%,5,6.8,0
Safari,desktop,20200817,4,0:05:52,0.00%,3,7,0
Internet Explorer,tablet,20200817,2,0:00:00,100.00%,2,1,0
Chrome,desktop,20200818,14,0:04:23,35.71%,12,3.43,0
Safari,mobile,20200818,13,0:05:07,46.15%,12,2,0
Safari,desktop,20200818,5,0:00:46,40.00%,5,2.8,0
Edge,desktop,20200818,2,0:00:28,50.00%,2,2,0
Firefox,desktop,20200818,2,0:00:03,50.00%,2,1.5,0
Chrome,mobile,20200818,1,0:00:26,0.00%,1,5,0
Samsung Internet,mobile,20200818,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200819,19,0:02:33,21.05%,16,3.53,0
Chrome,desktop,20200819,15,0:03:45,6.67%,13,5.4,2
Safari (in-app),mobile,20200819,8,0:00:24,0.00%,3,3.25,0
Firefox,desktop,20200819,4,0:00:40,25.00%,4,4.25,0
Chrome,mobile,20200819,3,0:00:37,33.33%,2,3,0
Safari,desktop,20200819,2,0:00:00,100.00%,2,1,0
Edge,desktop,20200819,1,0:00:07,0.00%,1,2,0
Internet Explorer,desktop,20200819,1,0:01:28,0.00%,1,2,0
Safari,mobile,20200820,23,0:01:28,30.43%,18,3.17,1
Chrome,desktop,20200820,14,0:05:18,14.29%,14,4.71,1
Chrome,mobile,20200820,6,0:02:18,16.67%,6,8.67,0
Edge,desktop,20200820,4,0:09:11,25.00%,4,3.5,0
Firefox,desktop,20200820,2,0:01:16,0.00%,2,4,1
Safari,desktop,20200820,2,0:02:44,50.00%,2,5,0
Android Webview,mobile,20200820,1,0:12:47,0.00%,1,9,0
Safari (in-app),mobile,20200820,1,0:00:05,0.00%,1,2,0
Safari,mobile,20200821,14,0:01:34,21.43%,10,3.43,1
Chrome,desktop,20200821,12,0:03:00,8.33%,10,4.5,2
Chrome,mobile,20200821,8,0:00:41,25.00%,7,3.62,0
Safari (in-app),mobile,20200821,6,0:01:09,0.00%,3,3.67,0
Safari,desktop,20200821,3,0:00:26,66.67%,3,1.67,0
Edge,desktop,20200821,1,0:02:50,0.00%,1,7,0
Firefox,desktop,20200821,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200822,20,0:02:10,25.00%,18,2.75,0
Chrome,mobile,20200822,10,0:00:32,40.00%,9,2.1,0
Chrome,desktop,20200822,3,0:04:21,66.67%,3,6,0
Edge,desktop,20200822,1,0:00:38,0.00%,1,4,0
Safari,tablet,20200822,1,0:00:21,0.00%,1,2,0
Safari (in-app),mobile,20200822,1,0:01:09,0.00%,1,4,0
Safari,mobile,20200823,22,0:01:03,27.27%,19,3.18,0
Chrome,desktop,20200823,5,0:10:42,20.00%,5,9.8,0
Chrome,mobile,20200823,4,0:00:17,50.00%,4,1.75,0
Safari,desktop,20200823,2,0:00:00,100.00%,2,1,0
Android Webview,mobile,20200823,1,0:01:11,0.00%,1,3,0
Safari,tablet,20200823,1,0:01:06,0.00%,1,3,0
Safari (in-app),mobile,20200823,1,0:01:22,0.00%,1,4,0
Safari,mobile,20200824,16,0:00:26,31.25%,15,2.12,0
Chrome,desktop,20200824,8,0:02:46,37.50%,8,4,0
Chrome,mobile,20200824,8,0:01:14,25.00%,6,3.88,0
Safari,desktop,20200824,5,0:00:42,40.00%,5,3,0
Firefox,desktop,20200824,3,0:00:49,0.00%,2,4.67,0
Safari (in-app),mobile,20200824,3,0:07:22,0.00%,3,4,0
Android Webview,mobile,20200824,1,0:01:24,0.00%,1,11,0
Edge,desktop,20200824,1,0:01:19,0.00%,1,3,0
Safari,mobile,20200825,12,0:04:11,33.33%,10,3.5,0
Chrome,desktop,20200825,4,0:00:32,50.00%,4,3,0
Chrome,mobile,20200825,4,0:01:22,0.00%,4,6,0
Samsung Internet,mobile,20200825,3,0:00:13,66.67%,1,2,0
Firefox,desktop,20200825,2,0:02:29,50.00%,2,15,0
Edge,desktop,20200825,1,0:00:02,0.00%,1,2,0
Mozilla Compatible Agent,desktop,20200825,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200826,10,0:05:34,40.00%,9,4.9,0
Chrome,desktop,20200826,5,0:01:29,0.00%,5,4.8,0
Chrome,mobile,20200826,2,0:00:48,0.00%,2,2.5,0
Safari,desktop,20200826,2,0:03:39,0.00%,2,4.5,1
Samsung Internet,mobile,20200826,2,0:11:36,0.00%,1,2.5,0
Chrome,tablet,20200826,1,0:01:34,0.00%,1,2,0
Firefox,desktop,20200826,1,0:00:00,100.00%,1,1,0
UC Browser,mobile,20200826,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200827,14,0:00:26,50.00%,13,2.36,1
Chrome,desktop,20200827,12,0:00:47,33.33%,11,3.58,0
Chrome,mobile,20200827,12,0:02:43,16.67%,9,6.83,1
Mozilla Compatible Agent,desktop,20200827,3,0:00:12,66.67%,3,6.67,0
Edge,desktop,20200827,1,0:00:06,0.00%,1,2,0
Safari,desktop,20200827,1,0:00:09,0.00%,1,2,0
Safari,tablet,20200827,1,0:07:13,0.00%,1,19,0
Samsung Internet,mobile,20200827,1,0:00:00,100.00%,1,1,0
UC Browser,mobile,20200827,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200828,19,0:00:59,26.32%,14,3.32,2
Chrome,desktop,20200828,11,0:06:24,0.00%,10,7.82,2
Chrome,mobile,20200828,9,0:00:50,44.44%,7,3.44,0
Safari,desktop,20200828,2,0:00:49,50.00%,2,3,0
Samsung Internet,mobile,20200828,2,0:00:00,100.00%,1,1,0
Firefox,desktop,20200828,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20200828,1,0:01:24,0.00%,1,5,0
Safari,mobile,20200829,14,0:03:00,14.29%,14,4.14,0
Chrome,mobile,20200829,9,0:02:00,33.33%,8,3.67,0
Chrome,desktop,20200829,4,0:02:10,0.00%,4,9.25,1
Safari (in-app),mobile,20200829,2,0:00:05,0.00%,2,2,0
Firefox,desktop,20200829,1,0:00:00,100.00%,1,1,0
Opera,desktop,20200829,1,0:00:50,0.00%,1,3,0
Safari,desktop,20200829,1,0:01:13,0.00%,1,6,0
Safari,mobile,20200830,15,0:00:44,13.33%,12,3.4,0
Chrome,mobile,20200830,12,0:03:18,33.33%,11,4.58,0
Chrome,desktop,20200830,5,0:01:42,0.00%,4,5.2,0
Safari,desktop,20200830,2,0:00:24,0.00%,2,3,0
Edge,desktop,20200830,1,0:02:54,0.00%,1,10,0
Firefox,desktop,20200830,1,0:00:24,0.00%,1,2,0
Samsung Internet,mobile,20200830,1,0:02:32,0.00%,1,3,0
Chrome,mobile,20200831,14,0:00:33,28.57%,6,3.14,1
Safari,mobile,20200831,13,0:01:36,61.54%,11,2.54,0
Chrome,desktop,20200831,11,0:02:06,45.45%,10,3.73,0
Safari,desktop,20200831,4,0:00:14,0.00%,4,2.25,0
Firefox,desktop,20200831,3,0:04:06,33.33%,2,8.33,0
Edge,desktop,20200831,2,0:21:44,0.00%,2,12.5,0
Samsung Internet,mobile,20200831,2,0:00:00,100.00%,1,1,0
Safari,tablet,20200831,1,0:00:44,0.00%,1,3,0
Safari (in-app),mobile,20200831,1,0:00:03,0.00%,1,2,0
Chrome,desktop,20200901,13,0:05:31,7.69%,13,4.92,0
Safari,mobile,20200901,13,0:02:11,30.77%,10,3.31,0
Firefox,desktop,20200901,6,0:09:02,33.33%,4,7.17,1
Samsung Internet,mobile,20200901,4,0:00:37,50.00%,3,2.25,0
Chrome,mobile,20200901,3,0:00:41,66.67%,3,2.67,0
Edge,desktop,20200901,1,0:00:00,100.00%,1,1,0
Safari,desktop,20200901,1,0:00:14,0.00%,1,3,0
Safari (in-app),mobile,20200901,1,0:00:31,0.00%,1,2,0
Chrome,desktop,20200902,22,0:00:44,40.91%,21,3.05,0
Safari,mobile,20200902,21,0:02:41,19.05%,16,3.81,3
Chrome,mobile,20200902,6,0:02:06,33.33%,6,3.5,0
Safari,desktop,20200902,3,0:02:49,66.67%,3,3,0
Firefox,desktop,20200902,2,0:19:37,50.00%,2,5,2
Internet Explorer,desktop,20200902,2,0:00:00,100.00%,2,1,0
Edge,desktop,20200902,1,0:00:43,0.00%,1,4,0
Mozilla Compatible Agent,desktop,20200902,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200902,1,0:00:12,0.00%,1,2,0
Safari (in-app),mobile,20200902,1,0:00:12,0.00%,1,2,0
Safari,mobile,20200903,20,0:01:07,25.00%,17,3.15,1
Chrome,desktop,20200903,13,0:03:12,38.46%,11,4.23,0
Chrome,mobile,20200903,2,0:05:11,50.00%,1,2.5,0
Chrome,tablet,20200903,1,0:02:30,0.00%,1,6,1
Edge,desktop,20200903,1,0:00:44,0.00%,1,3,0
Internet Explorer,desktop,20200903,1,0:00:10,0.00%,1,3,0
Safari,desktop,20200903,1,0:06:42,0.00%,1,6,0
Safari,tablet,20200903,1,0:01:25,0.00%,1,7,0
Safari (in-app),mobile,20200903,1,0:00:08,0.00%,1,2,0
Safari,mobile,20200904,41,0:03:05,24.39%,28,4.78,3
Chrome,desktop,20200904,23,0:05:25,26.09%,21,3.57,1
Chrome,mobile,20200904,11,0:03:50,45.45%,11,2.18,0
Firefox,desktop,20200904,4,0:06:18,50.00%,4,11,1
Safari (in-app),mobile,20200904,4,0:00:36,0.00%,4,4,0
Safari,desktop,20200904,2,0:00:22,0.00%,2,3,0
Chrome,tablet,20200904,1,0:01:47,0.00%,1,7,0
Safari,mobile,20200905,44,0:03:37,36.36%,34,3.77,1
Chrome,desktop,20200905,12,0:03:25,33.33%,11,4.75,0
Chrome,mobile,20200905,12,0:02:03,25.00%,9,6.75,0
Safari,desktop,20200905,5,0:02:17,20.00%,5,4.6,1
Safari (in-app),mobile,20200905,3,0:01:33,0.00%,3,4.67,0
Firefox,desktop,20200905,2,0:00:20,50.00%,2,2,0
Internet Explorer,desktop,20200905,1,0:00:30,0.00%,1,4,0
Samsung Internet,mobile,20200905,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200906,28,0:00:30,46.43%,24,3.18,1
Chrome,desktop,20200906,26,0:02:25,42.31%,24,3.62,2
Firefox,desktop,20200906,9,0:00:07,77.78%,9,1.67,0
Edge,desktop,20200906,7,0:00:05,85.71%,7,1.43,0
Chrome,mobile,20200906,6,0:02:47,16.67%,5,6.67,0
Samsung Internet,mobile,20200906,4,0:02:17,25.00%,3,5.25,0
Safari,desktop,20200906,3,0:00:01,66.67%,3,1.33,0
Safari,tablet,20200906,2,0:01:44,0.00%,2,4.5,0
Safari,mobile,20200907,21,0:00:35,38.10%,14,3.1,0
Chrome,mobile,20200907,7,0:00:23,28.57%,7,2.43,0
Mozilla Compatible Agent,desktop,20200907,7,0:00:00,100.00%,7,1,0
Chrome,desktop,20200907,5,0:00:42,80.00%,5,2.6,0
Safari,desktop,20200907,1,0:00:03,0.00%,1,2,0
Safari,tablet,20200907,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200908,13,0:02:51,7.69%,11,3.92,0
Safari,mobile,20200908,9,0:00:29,66.67%,8,1.67,0
Safari,desktop,20200908,4,0:00:52,50.00%,4,4.25,0
Firefox,desktop,20200908,3,0:01:07,0.00%,2,6,0
Chrome,mobile,20200908,2,0:01:07,0.00%,2,2,0
Edge,desktop,20200908,1,0:00:13,0.00%,1,2,0
Samsung Internet,mobile,20200908,1,0:00:24,0.00%,1,3,0
Safari,mobile,20200909,15,0:04:10,20.00%,13,4.73,1
Chrome,desktop,20200909,8,0:00:03,75.00%,8,1.25,0
Chrome,mobile,20200909,2,0:00:00,100.00%,2,1,0
Chrome,tablet,20200909,2,0:06:38,0.00%,1,4.5,1
Safari,desktop,20200909,2,0:01:19,0.00%,2,4.5,0
Safari (in-app),mobile,20200909,2,0:00:18,0.00%,2,2,0
Android Webview,mobile,20200909,1,0:00:00,100.00%,1,1,0
Edge,desktop,20200909,1,0:00:51,0.00%,1,2,0
Firefox,desktop,20200909,1,0:01:49,0.00%,1,6,0
Internet Explorer,desktop,20200909,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200910,18,0:01:30,44.44%,16,3.17,2
Chrome,desktop,20200910,15,0:02:28,20.00%,14,3.33,0
Chrome,mobile,20200910,10,0:03:55,30.00%,7,5.2,0
Firefox,desktop,20200910,1,0:00:08,0.00%,1,2,0
Internet Explorer,desktop,20200910,1,0:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20200910,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200910,1,0:16:00,0.00%,1,12,0
Safari (in-app),mobile,20200910,1,0:00:24,0.00%,1,2,0
Safari,mobile,20200911,19,0:00:42,57.89%,12,2.16,0
Chrome,desktop,20200911,17,0:01:33,29.41%,17,3.94,0
Chrome,mobile,20200911,15,0:02:48,53.33%,10,5.73,0
